customer_key,prefix,first_name,last_name,birth_date,marital_status,gender,email_address,annual_income,total_children,education_level,occupation,home_owner,age
29152,MR.,Steven,Sanders,1961-07-25,Married,Male,steven13@adventure-works.com,60000,1,Partial College,Skilled Manual,N,65
29153,MR.,Pedro,Arun,1960-03-17,Single,Male,pedro7@adventure-works.com,40000,0,Bachelors,Professional,N,66
29154,MR.,Eduardo,Bennett,1967-09-16,Single,Male,eduardo45@adventure-works.com,60000,0,Partial College,Skilled Manual,N,59
29155,MS.,Gabriella,Kelly,1967-10-08,Single,Female,gabriella0@adventure-works.com,60000,0,Partial College,Skilled Manual,N,59
29156,MS.,Ashley,Barnes,1967-10-22,Single,Female,ashley29@adventure-works.com,60000,0,Graduate Degree,Professional,N,59
29157,MR.,Seth,Powell,1967-04-27,Single,Male,seth56@adventure-works.com,60000,0,Graduate Degree,Professional,N,59
29158,MR.,Ian,Edwards,1960-12-11,Married,Male,ian38@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,66
29159,MRS.,Emma,Morgan,1960-07-14,Married,Female,emma30@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,66
29160,MR.,Logan,Baker,1959-02-26,Single,Male,logan41@adventure-works.com,60000,5,Bachelors,Professional,Y,67
29161,MR.,Thomas,Martinez,1959-07-24,Single,Male,thomas81@adventure-works.com,60000,5,Bachelors,Professional,N,67
29162,MR.,Xavier,Murphy,1959-02-13,Married,Male,xavier82@adventure-works.com,60000,4,Bachelors,Professional,Y,67
29163,MR.,Mason,Murphy,1959-02-06,Single,Male,mason14@adventure-works.com,60000,4,Bachelors,Professional,N,67
29164,MRS.,Jennifer,James,1959-09-23,Married,Female,jennifer70@adventure-works.com,60000,4,Bachelors,Professional,Y,67
29165,MR.,Benjamin,Perry,1959-06-17,Single,Male,benjamin8@adventure-works.com,70000,2,Graduate Degree,Professional,N,67
29166,MR.,Jaime,Hernandez,1959-05-02,Single,Male,jaime46@adventure-works.com,80000,2,Graduate Degree,Professional,N,67
29167,MRS.,Dawn,Shen,1959-03-12,Single,Female,dawn26@adventure-works.com,80000,2,Graduate Degree,Professional,N,67
29168,MR.,Derrick,Romero,1959-02-26,Single,Male,derrick9@adventure-works.com,80000,4,Graduate Degree,Professional,N,67
29169,MRS.,Victoria,Bailey,1958-09-18,Single,Female,victoria33@adventure-works.com,60000,1,Bachelors,Professional,N,68
29170,MRS.,Alexandra,Adams,1958-10-16,Single,Female,alexandra57@adventure-works.com,60000,1,Bachelors,Professional,N,68
29171,MR.,Jay,Alvarez,1958-05-04,Married,Male,jay34@adventure-works.com,70000,5,Graduate Degree,Professional,Y,68
29172,MR.,Arturo,Carson,1958-10-24,Single,Male,arturo41@adventure-works.com,70000,5,Bachelors,Professional,Y,68
29173,MR.,Richard,Bradley,1958-11-20,Single,Male,richard57@adventure-works.com,70000,5,Bachelors,Professional,N,68
29174,MR.,Richard,Parker,1958-11-15,Single,Male,richard36@adventure-works.com,80000,5,Graduate Degree,Professional,N,68
29175,MR.,Sean,Rivera,1958-08-06,Married,Male,sean24@adventure-works.com,80000,5,Graduate Degree,Professional,Y,68
29177,MR.,Frank,Martin,1929-11-06,Married,Male,frank30@adventure-works.com,70000,3,Graduate Degree,Management,Y,97
29178,MRS.,Candice,She,1969-09-01,Married,Female,candice7@adventure-works.com,80000,4,Graduate Degree,Management,Y,57
29179,MRS.,Patricia,Mehta,1969-06-10,Married,Female,patricia17@adventure-works.com,90000,1,Graduate Degree,Management,Y,57
29180,MR.,Erik,Gomez,1969-04-05,Married,Male,erik2@adventure-works.com,100000,1,Graduate Degree,Management,Y,57
29181,MRS.,Melinda,Suarez,1968-05-13,Single,Female,melinda14@adventure-works.com,60000,2,Bachelors,Professional,N,58
29182,MR.,Wesley,Xu,1968-12-26,Married,Male,wesley12@adventure-works.com,60000,2,Bachelors,Professional,Y,58
29183,MRS.,Gabrielle,Simmons,1970-11-24,Married,Female,gabrielle37@adventure-works.com,80000,4,Graduate Degree,Management,Y,56
29184,MRS.,Kristi,Madan,1970-04-12,Married,Female,kristi24@adventure-works.com,80000,4,Graduate Degree,Management,Y,56
29185,MR.,Warren,Li,1968-09-21,Married,Male,warren20@adventure-works.com,60000,2,Bachelors,Professional,Y,58
29186,MR.,Mathew,Serrano,1968-06-19,Single,Male,mathew12@adventure-works.com,60000,2,Bachelors,Professional,N,58
29187,MR.,Jerome,Ramos,1968-04-12,Married,Male,jerome16@adventure-works.com,60000,2,Bachelors,Professional,Y,58
29188,MR.,Colin,Kumar,1968-09-19,Single,Male,colin31@adventure-works.com,70000,5,Bachelors,Professional,Y,58
29189,MR.,Roy,Dominguez,1967-06-23,Single,Male,roy32@adventure-works.com,70000,5,Bachelors,Professional,N,59
29190,MRS.,Kaitlin,Suri,1969-08-11,Single,Female,kaitlin0@adventure-works.com,120000,1,Graduate Degree,Management,N,57
29191,MRS.,Chelsea,Weber,1969-11-19,Single,Female,chelsea4@adventure-works.com,130000,1,Graduate Degree,Management,N,57
29192,MRS.,Jessica,Ramirez,1967-10-27,Married,Female,jessica19@adventure-works.com,70000,5,Bachelors,Professional,Y,59
29193,MR.,Alejandro,Liang,1966-09-06,Single,Male,alejandro20@adventure-works.com,80000,5,Graduate Degree,Management,Y,60
29194,MS.,Grace,Powell,1966-10-25,Married,Female,grace56@adventure-works.com,90000,0,Bachelors,Professional,Y,60
29195,MS.,Barbara,Xu,1966-10-10,Married,Female,barbara22@adventure-works.com,90000,0,Bachelors,Professional,N,60
29196,MR.,Darren,Serrano,1966-01-21,Married,Male,darren39@adventure-works.com,90000,2,Bachelors,Professional,Y,60
29197,MRS.,Morgan,Brown,1953-07-04,Single,Female,morgan27@adventure-works.com,60000,3,Partial High School,Skilled Manual,N,73
29198,MRS.,Faith,Ramirez,1953-07-06,Married,Female,faith28@adventure-works.com,60000,3,Partial High School,Skilled Manual,Y,73
29199,MR.,James,Wilson,1953-10-07,Single,Male,james72@adventure-works.com,60000,3,Partial High School,Skilled Manual,N,73
29200,MR.,Jackson,Collins,1957-02-25,Married,Male,jackson32@adventure-works.com,60000,2,High School,Professional,Y,69
29201,MRS.,Kara,Jai,1957-05-18,Single,Female,kara10@adventure-works.com,70000,3,Partial College,Professional,N,69
29202,MR.,Jerry,Kumar,1957-11-18,Married,Male,jerry8@adventure-works.com,70000,3,Partial College,Professional,Y,69
29203,MRS.,Laura,Hu,1957-04-28,Married,Female,laura26@adventure-works.com,70000,3,Partial College,Professional,Y,69
29204,MR.,Austin,Sharma,1957-11-26,Single,Male,austin27@adventure-works.com,90000,2,Partial College,Professional,N,69
29205,MR.,David,Long,1956-11-16,Married,Male,david42@adventure-works.com,80000,2,Partial High School,Skilled Manual,Y,70
29206,MR.,Nicholas,Anderson,1956-08-23,Married,Male,nicholas11@adventure-works.com,80000,2,Partial High School,Skilled Manual,Y,70
29207,MRS.,Katelyn,James,1956-01-27,Married,Female,katelyn6@adventure-works.com,60000,2,High School,Professional,Y,70
29208,MRS.,Amber,Lopez,1956-11-12,Married,Female,amber21@adventure-works.com,60000,2,High School,Professional,N,70
29209,MR.,Jordan,Evans,1965-09-05,Married,Male,jordan54@adventure-works.com,90000,4,Partial College,Professional,Y,61
29210,MR.,Devin,Peterson,1965-08-07,Married,Male,devin72@adventure-works.com,100000,3,Bachelors,Management,Y,61
29211,MRS.,Stephanie,Ross,1965-06-14,Married,Female,stephanie31@adventure-works.com,100000,4,Bachelors,Management,Y,61
29212,MRS.,Jocelyn,Gonzales,1965-12-15,Single,Female,jocelyn16@adventure-works.com,100000,4,Bachelors,Management,Y,61
29213,MRS.,Jodi,Luo,1964-10-06,Single,Female,jodi6@adventure-works.com,80000,4,Bachelors,Management,N,62
29214,MR.,Joseph,Martinez,1964-06-25,Single,Male,joseph24@adventure-works.com,80000,4,Partial College,Professional,Y,62
29215,MRS.,Abigail,Barnes,1964-03-13,Single,Female,abigail71@adventure-works.com,90000,5,Partial College,Professional,N,62
29216,MR.,Antonio,Wood,1964-05-19,Single,Male,antonio2@adventure-works.com,90000,5,Partial College,Professional,N,62
29217,MRS.,Alexis,Wilson,1964-11-23,Married,Female,alexis6@adventure-works.com,100000,5,Partial College,Professional,Y,62
29218,MR.,Brandon,Moore,1964-04-01,Single,Male,brandon47@adventure-works.com,100000,5,Partial College,Professional,Y,62
29219,MR.,Darren,Arun,1964-06-17,Single,Male,darren9@adventure-works.com,130000,2,Graduate Degree,Management,N,62
29220,MRS.,Melinda,Ramos,1964-03-23,Single,Female,melinda12@adventure-works.com,130000,2,Graduate Degree,Management,N,62
29221,MRS.,Kelly,Bennett,1964-06-09,Single,Female,kelly5@adventure-works.com,150000,1,Bachelors,Management,N,62
29222,MR.,Evan,Perez,1964-05-04,Married,Male,evan28@adventure-works.com,160000,0,Bachelors,Management,Y,62
29223,MR.,Angel,Phillips,1956-01-15,Single,Male,angel28@adventure-works.com,70000,4,Partial College,Professional,N,70
29224,MRS.,Kaylee,Bailey,1956-07-08,Married,Female,kaylee12@adventure-works.com,70000,4,Partial College,Professional,Y,70
29225,MR.,Matthew,Lee,1956-04-09,Single,Male,matthew26@adventure-works.com,80000,3,Partial College,Professional,N,70
29226,MRS.,Katherine,Lee,1934-04-18,Single,Female,katherine93@adventure-works.com,60000,2,Graduate Degree,Management,Y,92
29227,MR.,Levi,Patel,1934-01-05,Single,Male,levi2@adventure-works.com,70000,4,Graduate Degree,Management,Y,92
29228,MRS.,Courtney,Campbell,1934-06-24,Single,Female,courtney4@adventure-works.com,130000,1,Graduate Degree,Management,N,92
29229,MR.,Lance,Moreno,1963-10-25,Single,Male,lance6@adventure-works.com,80000,4,Partial College,Professional,N,63
29230,MRS.,Kaitlyn,Diaz,1963-08-05,Single,Female,kaitlyn89@adventure-works.com,80000,4,Partial College,Professional,N,63
29231,MRS.,Brittany,Simmons,1963-07-13,Single,Female,brittany13@adventure-works.com,80000,4,Partial College,Professional,N,63
29232,MS.,Samantha,Simmons,1963-03-11,Single,Female,samantha38@adventure-works.com,90000,0,Partial College,Professional,Y,63
29233,MS.,Caitlin,Sanders,1963-08-25,Single,Female,caitlin3@adventure-works.com,90000,0,Partial College,Professional,Y,63
29234,MR.,Kevin,Lopez,1963-10-08,Married,Male,kevin58@adventure-works.com,110000,5,Bachelors,Management,Y,63
29235,MR.,Isaiah,Rogers,1963-12-23,Single,Male,isaiah19@adventure-works.com,120000,4,Partial College,Professional,N,63
29236,MR.,Eric,Young,1963-04-04,Single,Male,eric58@adventure-works.com,120000,4,Partial College,Professional,Y,63
29237,MRS.,Jennifer,Jenkins,1963-08-17,Single,Female,jennifer81@adventure-works.com,120000,4,Partial College,Professional,Y,63
29238,MR.,Xavier,Powell,1963-06-15,Single,Male,xavier50@adventure-works.com,150000,4,Partial College,Professional,N,63
29239,MRS.,Samantha,Miller,1963-06-14,Single,Female,samantha7@adventure-works.com,150000,4,Partial College,Professional,N,63
29240,MRS.,Madeline,Allen,1962-07-02,Single,Female,madeline21@adventure-works.com,80000,5,Partial College,Professional,N,64
29241,MRS.,Sophia,Evans,1962-08-28,Single,Female,sophia0@adventure-works.com,90000,5,Partial College,Professional,N,64
29243,MR.,Jared,Torres,1962-12-20,Single,Male,jared7@adventure-works.com,110000,1,Bachelors,Management,Y,64
29244,MR.,Eric,Ross,1962-08-22,Single,Male,eric12@adventure-works.com,110000,1,Bachelors,Management,Y,64
29245,MR.,Angel,Roberts,1962-12-16,Married,Male,angel26@adventure-works.com,130000,1,Bachelors,Management,Y,64
29246,MR.,Thomas,Williams,1962-06-04,Single,Male,thomas62@adventure-works.com,130000,1,Bachelors,Management,N,64
29247,MRS.,Sara,Gray,1961-06-24,Single,Female,sara6@adventure-works.com,70000,5,Partial College,Professional,Y,65
29248,MR.,Jonathan,Martin,1961-06-19,Single,Male,jonathan68@adventure-works.com,90000,4,High School,Professional,Y,65
29249,MR.,Austin,Long,1961-06-19,Married,Male,austin5@adventure-works.com,90000,4,High School,Professional,Y,65
29250,MR.,Anthony,Williams,1961-04-16,Single,Male,anthony11@adventure-works.com,100000,3,Partial College,Professional,N,65
29251,MRS.,Mandy,Zhou,1961-03-04,Married,Female,mandy10@adventure-works.com,110000,1,Bachelors,Management,Y,65
29252,MR.,Alex,Parker,1961-09-08,Married,Male,alex26@adventure-works.com,130000,1,Bachelors,Management,Y,65
29253,MRS.,Savannah,Green,1961-05-25,Single,Female,savannah37@adventure-works.com,130000,3,Bachelors,Management,N,65
29254,MRS.,Erin,Sanchez,1955-10-15,Married,Female,erin27@adventure-works.com,60000,2,High School,Professional,Y,71
29255,MR.,Kyle,Washington,1955-04-11,Single,Male,kyle8@adventure-works.com,80000,3,Partial College,Professional,N,71
29256,MR.,Noah,Harris,1955-11-07,Married,Male,noah55@adventure-works.com,90000,2,High School,Professional,N,71
29257,MR.,Jeremiah,Russell,1955-10-26,Single,Male,jeremiah35@adventure-works.com,90000,2,High School,Professional,Y,71
29258,MRS.,Makayla,James,1955-09-22,Married,Female,makayla8@adventure-works.com,90000,2,High School,Professional,Y,71
29259,MR.,Jonathan,Davis,1954-09-10,Single,Male,jonathan55@adventure-works.com,70000,2,Partial High School,Skilled Manual,Y,72
29260,MR.,Ricky,Carlson,1935-05-27,Single,Male,ricky19@adventure-works.com,70000,4,Graduate Degree,Management,N,91
29261,MR.,Robert,Turner,1935-03-15,Single,Male,robert48@adventure-works.com,130000,2,Graduate Degree,Management,N,91
29262,MRS.,Cassie,Raje,1936-02-22,Single,Female,cassie12@adventure-works.com,50000,2,Graduate Degree,Management,N,90
29263,MR.,Nathan,Li,1936-05-24,Married,Male,nathan23@adventure-works.com,70000,4,Graduate Degree,Management,N,90
29264,MRS.,Riley,Brooks,1936-01-27,Married,Female,riley21@adventure-works.com,90000,4,Bachelors,Management,N,90
29265,MRS.,Marissa,Diaz,1936-11-08,Single,Female,marissa17@adventure-works.com,90000,4,Bachelors,Management,N,90
29266,MR.,Lucas,Anderson,1960-07-05,Single,Male,lucas23@adventure-works.com,80000,5,Partial College,Professional,N,66
29267,MRS.,Jordan,Perez,1960-10-19,Married,Female,jordan40@adventure-works.com,80000,5,Partial College,Professional,Y,66
29268,MR.,Marcus,Thomas,1960-05-22,Married,Male,marcus11@adventure-works.com,90000,4,High School,Professional,Y,66
29269,MRS.,Vanessa,Griffin,1960-05-14,Married,Female,vanessa21@adventure-works.com,90000,4,High School,Professional,Y,66
29270,MR.,Carlos,Allen,1960-01-12,Married,Male,carlos45@adventure-works.com,100000,0,Partial College,Professional,Y,66
29271,MR.,Antonio,Henderson,1960-06-25,Single,Male,antonio5@adventure-works.com,100000,0,Partial College,Professional,N,66
29272,MR.,Alex,King,1960-01-14,Married,Male,alex48@adventure-works.com,100000,0,Partial College,Professional,Y,66
29273,MR.,Timothy,Lopez,1960-02-12,Married,Male,timothy38@adventure-works.com,100000,0,Partial College,Professional,Y,66
29274,MR.,Miguel,Green,1960-07-22,Single,Male,miguel31@adventure-works.com,120000,5,High School,Professional,Y,66
29275,MRS.,Taylor,Thomas,1953-05-15,Single,Female,taylor58@adventure-works.com,70000,3,Graduate Degree,Management,N,73
29276,MRS.,Sydney,Flores,1953-08-22,Married,Female,sydney34@adventure-works.com,70000,3,Graduate Degree,Management,Y,73
29277,MRS.,Samantha,Mohamed,1953-04-27,Single,Female,samantha9@adventure-works.com,70000,3,Graduate Degree,Management,N,73
29278,MRS.,Janet,Scott,1953-08-18,Single,Female,janet33@adventure-works.com,70000,3,Graduate Degree,Management,Y,73
29279,MRS.,Hailey,Turner,1953-07-21,Single,Female,hailey47@adventure-works.com,70000,3,Graduate Degree,Management,Y,73
29280,MRS.,Erin,Cook,1951-02-09,Single,Female,erin25@adventure-works.com,40000,3,Partial College,Professional,N,75
29281,MR.,Charles,Anderson,1950-02-26,Single,Male,charles13@adventure-works.com,40000,4,Partial College,Professional,N,76
29282,MRS.,Taylor,Jackson,1949-09-13,Married,Female,taylor59@adventure-works.com,30000,4,High School,Professional,Y,77
29283,MR.,Jeff,Smith,1949-07-10,Married,Male,jeff4@adventure-works.com,30000,4,High School,Professional,N,77
29284,MRS.,Riley,Hughes,1949-12-04,Single,Female,riley9@adventure-works.com,30000,4,High School,Professional,N,77
29285,MR.,Thomas,Adams,1949-01-14,Single,Male,thomas51@adventure-works.com,40000,4,High School,Professional,N,77
29286,MR.,Rodney,Alvarez,1964-05-20,Single,Male,rodney0@adventure-works.com,60000,3,Bachelors,Professional,N,62
29287,MRS.,Suzanne,Lin,1964-02-25,Married,Female,suzanne9@adventure-works.com,60000,4,Bachelors,Professional,Y,62
29288,MR.,Glenn,Lin,1964-10-18,Married,Male,glenn8@adventure-works.com,60000,4,Bachelors,Professional,N,62
29289,MR.,Devon,Raje,1964-08-27,Single,Male,devon11@adventure-works.com,70000,0,Bachelors,Professional,Y,62
29290,MR.,Troy,Garcia,1963-10-15,Single,Male,troy16@adventure-works.com,60000,5,Bachelors,Professional,N,63
29291,MRS.,Nancy,Subram,1963-10-23,Married,Female,nancy16@adventure-works.com,60000,3,Bachelors,Professional,N,63
29292,MRS.,Diana,Dominguez,1967-01-07,Single,Female,diana12@adventure-works.com,90000,2,Bachelors,Professional,N,59
29293,MR.,Nuan,Wu,1967-06-02,Single,Male,nuan1@adventure-works.com,90000,3,Bachelors,Professional,Y,59
29294,MRS.,Allison,Cooper,1961-06-17,Single,Female,allison17@adventure-works.com,60000,1,Partial College,Skilled Manual,N,65
29295,MR.,Glenn,Li,1966-02-25,Single,Male,glenn4@adventure-works.com,110000,0,Graduate Degree,Management,Y,60
29296,MS.,Nichole,Luo,1966-11-20,Single,Female,nichole5@adventure-works.com,110000,0,Graduate Degree,Management,N,60
29297,MRS.,Nina,Pal,1960-10-22,Single,Female,nina12@adventure-works.com,60000,1,Partial College,Skilled Manual,N,66
29298,MRS.,Diana,Moreno,1960-07-01,Single,Female,diana5@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,66
29299,MRS.,Bethany,Kumar,1960-10-18,Married,Female,bethany11@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,66
29300,MR.,Joe,Madan,1965-10-27,Single,Male,joe10@adventure-works.com,70000,0,Bachelors,Professional,N,61
29301,MR.,Alvin,Nath,1965-11-07,Married,Male,alvin39@adventure-works.com,80000,5,Bachelors,Professional,Y,61
29302,MS.,Carolyn,Fernandez,1964-01-19,Single,Female,carolyn15@adventure-works.com,70000,0,Bachelors,Professional,N,62
29303,MR.,Arturo,Pal,1964-07-22,Single,Male,arturo37@adventure-works.com,70000,0,Bachelors,Professional,Y,62
29304,MR.,Willie,Wang,1959-09-02,Married,Male,willie2@adventure-works.com,100000,5,Bachelors,Professional,Y,67
29305,MRS.,Beth,Alvarez,1959-05-13,Single,Female,beth7@adventure-works.com,100000,5,Bachelors,Professional,N,67
29306,MR.,Rafael,Anand,1963-08-16,Single,Male,rafael46@adventure-works.com,70000,0,Bachelors,Professional,N,63
29307,MR.,Ross,Malhotra,1963-03-05,Single,Male,ross4@adventure-works.com,70000,0,Bachelors,Professional,N,63
29308,MR.,Phillip,Vance,1963-07-13,Single,Male,phillip4@adventure-works.com,70000,0,Bachelors,Professional,N,63
29309,MR.,Rodney,Navarro,1963-04-01,Single,Male,rodney6@adventure-works.com,70000,0,Bachelors,Professional,Y,63
29310,MR.,Armando,Gutierrez,1963-10-23,Single,Male,armando11@adventure-works.com,70000,0,Bachelors,Professional,N,63
29311,MRS.,Marie,Carlson,1962-05-10,Single,Female,marie42@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,64
29312,MRS.,Colleen,She,1962-04-18,Single,Female,colleen24@adventure-works.com,70000,5,Partial College,Skilled Manual,Y,64
29313,MR.,Jésus,Sanz,1961-10-08,Married,Male,jésus19@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,65
29314,MRS.,Meredith,Malhotra,1961-11-06,Married,Female,meredith3@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,65
29315,MRS.,Jill,Gomez,1958-10-11,Married,Female,jill8@adventure-works.com,90000,2,Bachelors,Professional,Y,68
29316,MR.,Max,Romero,1958-11-22,Single,Male,max9@adventure-works.com,90000,2,Bachelors,Professional,N,68
